tract,PUMA,NTA,NTA_name,Subbor_name,Subbor
36081024700,3604109,QN63,Woodside,QN Northwest,36081NW
36081024900,3604109,QN63,Woodside,QN Northwest,36081NW
36081025100,3604109,QN63,Woodside,QN Northwest,36081NW
36081025500,3604109,QN63,Woodside,QN Northwest,36081NW
36081025700,3604109,QN63,Woodside,QN Northwest,36081NW
36081025900,3604109,QN63,Woodside,QN Northwest,36081NW
36081026100,3604109,QN63,Woodside,QN Northwest,36081NW
36081026300,3604109,QN63,Woodside,QN Northwest,36081NW
36081029300,3604109,QN63,Woodside,QN Northwest,36081NW
36081029500,3604109,QN63,Woodside,QN Northwest,36081NW
36081029700,3604109,QN63,Woodside,QN Northwest,36081NW
36085015602,3603901,SI01,Annadale-Huguenot-Prince's Bay-Eltingville,SI South,36085S
36085017005,3603901,SI01,Annadale-Huguenot-Prince's Bay-Eltingville,SI South,36085S
36085017011,3603901,SI01,Annadale-Huguenot-Prince's Bay-Eltingville,SI South,36085S
36085017012,3603901,SI01,Annadale-Huguenot-Prince's Bay-Eltingville,SI South,36085S
36085017600,3603901,SI01,Annadale-Huguenot-Prince's Bay-Eltingville,SI South,36085S
36085019800,3603901,SI01,Annadale-Huguenot-Prince's Bay-Eltingville,SI South,36085S
36085017007,3603901,SI48,Arden Heights,SI South,36085S
36085017008,3603901,SI48,Arden Heights,SI South,36085S
36085017009,3603901,SI48,Arden Heights,SI South,36085S
36085017010,3603901,SI48,Arden Heights,SI South,36085S
36085022600,3603901,SI11,Charleston-Richmond Valley-Tottenville,SI South,36085S
36085024401,3603901,SI11,Charleston-Richmond Valley-Tottenville,SI South,36085S
36085024402,3603901,SI11,Charleston-Richmond Valley-Tottenville,SI South,36085S
36085024800,3603901,SI11,Charleston-Richmond Valley-Tottenville,SI South,36085S
36085001800,3603902,SI14,Grasmere-Arrochar-Ft. Wadsworth,SI Central,36085C
36085002002,3603902,SI14,Grasmere-Arrochar-Ft. Wadsworth,SI Central,36085C
36085005000,3603902,SI14,Grasmere-Arrochar-Ft. Wadsworth,SI Central,36085C
36085006400,3603902,SI14,Grasmere-Arrochar-Ft. Wadsworth,SI Central,36085C
36085007400,3603902,SI14,Grasmere-Arrochar-Ft. Wadsworth,SI Central,36085C
36085013203,3603901,SI54,Great Kills,SI South,36085S
36085014604,3603901,SI54,Great Kills,SI South,36085S
36085014605,3603901,SI54,Great Kills,SI South,36085S
36085014606,3603901,SI54,Great Kills,SI South,36085S
36085014607,3603901,SI54,Great Kills,SI South,36085S
36085014608,3603901,SI54,Great Kills,SI South,36085S
36085015601,3603901,SI54,Great Kills,SI South,36085S
36085015603,3603901,SI54,Great Kills,SI South,36085S
36085003300,3603903,SI08,Grymes Hill-Clifton-Fox Hills,SI North,36085N
36085003900,3603903,SI08,Grymes Hill-Clifton-Fox Hills,SI North,36085N
36085004000,3603903,SI08,Grymes Hill-Clifton-Fox Hills,SI North,36085N
36085004700,3603903,SI08,Grymes Hill-Clifton-Fox Hills,SI North,36085N
36085022300,3603903,SI12,Mariner's Harbor-Arlington-Port Ivory-Graniteville,SI North,36085N
36085023100,3603903,SI12,Mariner's Harbor-Arlington-Port Ivory-Graniteville,SI North,36085N
36085023900,3603903,SI12,Mariner's Harbor-Arlington-Port Ivory-Graniteville,SI North,36085N
36085030301,3603903,SI12,Mariner's Harbor-Arlington-Port Ivory-Graniteville,SI North,36085N
36085030302,3603903,SI12,Mariner's Harbor-Arlington-Port Ivory-Graniteville,SI North,36085N
36085031901,3603903,SI12,Mariner's Harbor-Arlington-Port Ivory-Graniteville,SI North,36085N
36085031902,3603903,SI12,Mariner's Harbor-Arlington-Port Ivory-Graniteville,SI North,36085N
36085032300,3603903,SI12,Mariner's Harbor-Arlington-Port Ivory-Graniteville,SI North,36085N
36085005900,3603903,SI35,New Brighton-Silver Lake,SI North,36085N
36085006700,3603903,SI35,New Brighton-Silver Lake,SI North,36085N
36085007500,3603903,SI35,New Brighton-Silver Lake,SI North,36085N
36085010500,3603903,SI35,New Brighton-Silver Lake,SI North,36085N
36085012100,3603903,SI35,New Brighton-Silver Lake,SI North,36085N
36085011202,3603902,SI45,New Dorp-Midland Beach,SI Central,36085C
36085011402,3603902,SI45,New Dorp-Midland Beach,SI Central,36085C
36085012200,3603902,SI45,New Dorp-Midland Beach,SI Central,36085C
36085012804,3603902,SI45,New Dorp-Midland Beach,SI Central,36085C
36085013400,3603902,SI45,New Dorp-Midland Beach,SI Central,36085C
36085017300,3603902,SI05,New Springville-Bloomfield-Travis,SI Central,36085C
36085018702,3603902,SI05,New Springville-Bloomfield-Travis,SI Central,36085C
36085018902,3603902,SI05,New Springville-Bloomfield-Travis,SI Central,36085C
36085022800,3603902,SI05,New Springville-Bloomfield-Travis,SI Central,36085C
36085027301,3603902,SI05,New Springville-Bloomfield-Travis,SI Central,36085C
36085027302,3603902,SI05,New Springville-Bloomfield-Travis,SI Central,36085C
36085029102,3603902,SI05,New Springville-Bloomfield-Travis,SI Central,36085C
36085029103,3603902,SI05,New Springville-Bloomfield-Travis,SI Central,36085C
36085029104,3603902,SI05,New Springville-Bloomfield-Travis,SI Central,36085C
36085012805,3603901,SI25,Oakwood-Oakwood Beach,SI South,36085S
36085012806,3603901,SI25,Oakwood-Oakwood Beach,SI South,36085S
36085013201,3603901,SI25,Oakwood-Oakwood Beach,SI South,36085S
36085013204,3603901,SI25,Oakwood-Oakwood Beach,SI South,36085S
36085013800,3603901,SI25,Oakwood-Oakwood Beach,SI South,36085S
36085007000,3603902,SI36,Old Town-Dongan Hills-South Beach,SI Central,36085C
36085009601,3603902,SI36,Old Town-Dongan Hills-South Beach,SI Central,36085C
36085009602,3603902,SI36,Old Town-Dongan Hills-South Beach,SI Central,36085C
36085011201,3603902,SI36,Old Town-Dongan Hills-South Beach,SI Central,36085C
36085011401,3603902,SI36,Old Town-Dongan Hills-South Beach,SI Central,36085C
36085015400,3603901,SI99,park-cemetery-etc-Staten Island,SI South,36085S
36085990100,3603901,SI99,park-cemetery-etc-Staten Island,SI South,36085S
36085020700,3603903,SI28,Port Richmond,SI North,36085N
36085021300,3603903,SI28,Port Richmond,SI North,36085N
36085024700,3603903,SI28,Port Richmond,SI North,36085N
36085025100,3603903,SI28,Port Richmond,SI North,36085N
36085020801,3603901,SI32,Rossville-Woodrow,SI South,36085S
36085020803,3603901,SI32,Rossville-Woodrow,SI South,36085S
36085020804,3603901,SI32,Rossville-Woodrow,SI South,36085S
36085000600,3603903,SI37,Stapleton-Rosebank,SI North,36085N
36085000800,3603903,SI37,Stapleton-Rosebank,SI North,36085N
36085001700,3603903,SI37,Stapleton-Rosebank,SI North,36085N
36085002001,3603903,SI37,Stapleton-Rosebank,SI North,36085N
36085002100,3603903,SI37,Stapleton-Rosebank,SI North,36085N
36085002700,3603903,SI37,Stapleton-Rosebank,SI North,36085N
36085002900,3603903,SI37,Stapleton-Rosebank,SI North,36085N
36085003600,3603903,SI37,Stapleton-Rosebank,SI North,36085N
36085017700,3603902,SI24,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,SI Central,36085C
36085018100,3603902,SI24,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,SI Central,36085C
36085027702,3603902,SI24,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,SI Central,36085C
36085027704,3603902,SI24,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,SI Central,36085C
36085027705,3603902,SI24,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,SI Central,36085C
36085027706,3603902,SI24,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,SI Central,36085C
36085027900,3603902,SI24,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,SI Central,36085C
36085000300,3603903,SI22,West New Brighton-New Brighton-St. George,SI North,36085N
36085000700,3603903,SI22,West New Brighton-New Brighton-St. George,SI North,36085N
36085000900,3603903,SI22,West New Brighton-New Brighton-St. George,SI North,36085N
36085001100,3603903,SI22,West New Brighton-New Brighton-St. George,SI North,36085N
36085007700,3603903,SI22,West New Brighton-New Brighton-St. George,SI North,36085N
36085008100,3603903,SI22,West New Brighton-New Brighton-St. George,SI North,36085N
36085008900,3603903,SI22,West New Brighton-New Brighton-St. George,SI North,36085N
36085009700,3603903,SI22,West New Brighton-New Brighton-St. George,SI North,36085N
36085012500,3603903,SI22,West New Brighton-New Brighton-St. George,SI North,36085N
36085013301,3603903,SI22,West New Brighton-New Brighton-St. George,SI North,36085N
36085013302,3603903,SI22,West New Brighton-New Brighton-St. George,SI North,36085N
36085014100,3603903,SI22,West New Brighton-New Brighton-St. George,SI North,36085N
36085014700,3603903,SI07,Westerleigh,SI North,36085N
36085015100,3603903,SI07,Westerleigh,SI North,36085N
36085016901,3603903,SI07,Westerleigh,SI North,36085N
36085018701,3603903,SI07,Westerleigh,SI North,36085N
36085018901,3603903,SI07,Westerleigh,SI North,36085N
36085019700,3603903,SI07,Westerleigh,SI North,36085N
36085020100,3603903,SI07,Westerleigh,SI North,36085N
